      Time(s)  AccL(cm/s2)  AccV(cm/s2)  AccT(cm/s2)
 0.211500E+01 -.419680E+02 -.591530E+02 -.687690E+02
 0.212000E+01 -.450680E+02 -.560540E+02 -.705690E+02
 0.212500E+01 -.487680E+02 -.453550E+02 -.710700E+02
 0.213000E+01 -.526670E+02 -.362550E+02 -.722700E+02
 0.213500E+01 -.545670E+02 -.309560E+02 -.718710E+02
 0.214000E+01 -.556670E+02 -.257570E+02 -.698710E+02
 0.214500E+01 -.575670E+02 0.412680E+00 -.661720E+02
 0.215000E+01 -.588660E+02 0.157420E+02 -.629720E+02
 0.215500E+01 -.612660E+02 0.334410E+02 -.551720E+02
 0.216000E+01 -.612660E+02 0.416410E+02 -.458730E+02
 0.216500E+01 -.617660E+02 -.648990E+01 -.322730E+02
 0.217000E+01 -.617650E+02 -.549610E+02 -.161740E+02
 0.217500E+01 -.612650E+02 -.696610E+02 -.243930E+00
 0.218000E+01 -.579650E+02 -.558620E+02 0.152260E+02
 0.218500E+01 -.536650E+02 -.466620E+02 0.331250E+02
 0.219000E+01 -.466640E+02 -.267630E+02 0.492250E+02
 0.219500E+01 -.369640E+02 -.215640E+02 0.632250E+02
 0.220000E+01 -.272640E+02 -.217640E+02 0.773240E+02
 0.220500E+01 -.121640E+02 -.270650E+02 0.903240E+02
 0.221000E+01 0.405660E+01 -.323650E+02 0.993240E+02
 0.221500E+01 0.285370E+02 -.321660E+02 0.106320E+03
 0.222000E+01 0.520370E+02 -.298660E+02 0.115320E+03
 0.222500E+01 0.666370E+02 -.237670E+02 0.123320E+03
 0.223000E+01 0.795380E+02 -.191670E+02 0.130320E+03
 0.223500E+01 0.907380E+02 -.175680E+02 0.134320E+03
 0.224000E+01 0.982380E+02 -.156690E+02 0.137320E+03
 0.224500E+01 0.100840E+03 -.960910E+01 0.139320E+03
 0.225000E+01 0.100840E+03 -.385960E+01 0.142320E+03
 0.225500E+01 0.101840E+03 0.577990E+01 0.145320E+03
 0.226000E+01 0.102840E+03 0.165290E+02 0.146320E+03
 0.226500E+01 0.103840E+03 0.249290E+02 0.146320E+03
 0.227000E+01 0.106840E+03 0.333280E+02 0.145320E+03
 0.227500E+01 0.109840E+03 0.404280E+02 0.145320E+03
 0.228000E+01 0.113840E+03 0.438270E+02 0.145320E+03
 0.228500E+01 0.119840E+03 0.470270E+02 0.143320E+03
 0.229000E+01 0.126840E+03 0.486270E+02 0.143320E+03
 0.229501E+01 0.133840E+03 0.450260E+02 0.141320E+03
 0.230001E+01 0.141840E+03 0.412260E+02 0.140320E+03
 0.230501E+01 0.148840E+03 0.351250E+02 0.137320E+03
 0.231001E+01 0.154840E+03 0.312250E+02 0.135320E+03
 0.231501E+01 0.160840E+03 0.285240E+02 0.132320E+03
 0.232001E+01 0.166840E+03 0.286240E+02 0.128320E+03
 0.232501E+01 0.170840E+03 0.471240E+02 0.124320E+03
 0.233001E+01 0.171840E+03 0.701230E+02 0.119320E+03
 0.233501E+01 0.171840E+03 0.822230E+02 0.113320E+03
 0.234001E+01 0.172840E+03 0.936220E+02 0.101320E+03
 0.234501E+01 0.172840E+03 0.880220E+02 0.814160E+02
 0.235001E+01 0.168840E+03 0.239220E+02 0.591160E+02
 0.235501E+01 0.163840E+03 -.307790E+02 0.151160E+02
 0.236001E+01 0.154840E+03 -.501790E+02 -.198840E+02
 0.236501E+01 0.129850E+03 -.512790E+02 -.535840E+02
 0.237001E+01 0.797450E+02 0.269200E+02 -.931850E+02
 0.237501E+01 0.273460E+02 0.855200E+02 -.126680E+03
 0.238001E+01 -.155540E+02 0.105820E+03 -.160680E+03
 0.238501E+01 -.628540E+02 0.112820E+03 -.186690E+03
 0.239001E+01 -.943530E+02 0.897190E+02 -.207690E+03
 0.239501E+01 -.110150E+03 0.171190E+02 -.222690E+03
 0.240001E+01 -.138150E+03 -.298820E+02 -.233690E+03
 0.240501E+01 -.166150E+03 -.512820E+02 -.240690E+03
 0.241001E+01 -.188150E+03 -.586820E+02 -.246690E+03
 0.241501E+01 -.192150E+03 -.589830E+02 -.250690E+03
 0.242001E+01 -.195150E+03 -.553830E+02 -.254690E+03
 0.242501E+01 -.202150E+03 -.509830E+02 -.258690E+03
 0.243001E+01 -.210150E+03 -.491830E+02 -.259690E+03
 0.243501E+01 -.216150E+03 -.469840E+02 -.261690E+03
 0.244001E+01 -.218150E+03 -.482840E+02 -.262690E+03
 0.244501E+01 -.215150E+03 -.635840E+02 -.262690E+03
 0.245001E+01 -.208150E+03 -.902840E+02 -.262690E+03
 0.245501E+01 -.198150E+03 -.113180E+03 -.260690E+03
 0.246001E+01 -.194150E+03 -.125180E+03 -.260690E+03
 0.246501E+01 -.190150E+03 -.126180E+03 -.259690E+03
 0.247001E+01 -.186150E+03 -.119190E+03 -.260690E+03
 0.247501E+01 -.183150E+03 -.110190E+03 -.260690E+03
 0.248001E+01 -.181150E+03 -.936860E+02 -.260690E+03
 0.248501E+01 -.178150E+03 -.730860E+02 -.260690E+03
 0.249001E+01 -.171150E+03 -.624860E+02 -.261690E+03
 0.249501E+01 -.160150E+03 -.530860E+02 -.263690E+03
 0.250001E+01 -.152150E+03 -.454860E+02 -.263690E+03
 0.250501E+01 -.142150E+03 -.417860E+02 -.261690E+03
 0.251001E+01 -.134150E+03 -.390870E+02 -.257690E+03
 0.251501E+01 -.125150E+03 -.347870E+02 -.250690E+03
 0.252001E+01 -.121150E+03 -.272870E+02 -.240690E+03
 0.252501E+01 -.115140E+03 -.229870E+02 -.221690E+03
 0.253001E+01 -.108140E+03 -.195870E+02 -.193690E+03
 0.253501E+01 -.964440E+02 -.191870E+02 -.161690E+03
 0.254001E+01 -.810440E+02 -.262870E+02 -.121690E+03
 0.254501E+01 -.660430E+02 -.304870E+02 -.867870E+02
 0.255001E+01 -.482430E+02 -.358870E+02 -.599870E+02
 0.255501E+01 -.302430E+02 -.355870E+02 -.348870E+02
 0.256001E+01 -.161420E+02 -.263880E+02 -.994680E+01
 0.256501E+01 -.720220E+01 0.186240E+01 0.529320E+01
 0.257001E+01 0.173820E+01 0.473120E+02 0.194130E+02
 0.257501E+01 0.676850E+01 0.684120E+02 0.356130E+02
 0.258001E+01 0.102590E+02 0.776120E+02 0.496130E+02
 0.258501E+01 0.136590E+02 0.598120E+02 0.652140E+02
 0.259001E+01 0.185600E+02 0.121120E+02 0.810140E+02
 0.259501E+01 0.250600E+02 -.899790E+01 0.953140E+02
 0.260001E+01 0.345600E+02 -.188880E+02 0.106310E+03
 0.260501E+01 0.452610E+02 -.123880E+02 0.116310E+03
 0.261001E+01 0.546610E+02 0.220210E+01 0.127310E+03
 0.261501E+01 0.626610E+02 0.178120E+02 0.137310E+03
 0.262001E+01 0.706620E+02 0.299120E+02 0.143310E+03
 0.262501E+01 0.773620E+02 0.426120E+02 0.148310E+03
 0.263001E+01 0.824620E+02 0.471120E+02 0.153310E+03
 0.263501E+01 0.864630E+02 0.480120E+02 0.157310E+03
 0.264001E+01 0.904630E+02 0.349120E+02 0.162310E+03
 0.264501E+01 0.944630E+02 0.630230E+01 0.169310E+03
 0.265001E+01 0.100860E+03 -.144880E+02 0.173310E+03
 0.265501E+01 0.108860E+03 -.226880E+02 0.179320E+03
 0.266001E+01 0.116860E+03 -.267880E+02 0.183320E+03
 0.266501E+01 0.123860E+03 -.195870E+02 0.185320E+03
 0.267001E+01 0.131870E+03 -.857740E+01 0.189320E+03
 0.267501E+01 0.138870E+03 0.559270E+01 0.192320E+03
 0.268001E+01 0.144870E+03 0.190130E+02 0.195320E+03
 0.268501E+01 0.151870E+03 0.298130E+02 0.197320E+03
 0.269001E+01 0.157870E+03 0.401130E+02 0.201320E+03
 0.269501E+01 0.161870E+03 0.488130E+02 0.205320E+03
 0.270001E+01 0.165870E+03 0.560130E+02 0.206320E+03
 0.270501E+01 0.168870E+03 0.594130E+02 0.205320E+03
 0.271001E+01 0.167870E+03 0.563140E+02 0.203320E+03
 0.271501E+01 0.167870E+03 0.466140E+02 0.200320E+03
 0.272001E+01 0.164870E+03 0.221140E+02 0.198320E+03
 0.272501E+01 0.158870E+03 -.301390E+01 0.192320E+03
 0.273002E+01 0.152870E+03 -.188860E+02 0.175320E+03
 0.273502E+01 0.143870E+03 -.247860E+02 0.156320E+03
 0.274002E+01 0.132870E+03 -.228850E+02 0.117320E+03
 0.274502E+01 0.119870E+03 -.178850E+02 0.785190E+02
 0.275002E+01 0.107870E+03 -.104550E+02 0.503190E+02
 0.275502E+01 0.933710E+02 -.506480E+01 0.293190E+02
 0.276002E+01 0.797720E+02 -.211690E+01 0.120200E+02
 0.276502E+01 0.666720E+02 0.585610E+00 -.310080E+00
 0.277002E+01 0.538720E+02 0.290580E+01 -.931980E+01
 0.277502E+01 0.386730E+02 0.756080E+00 -.168800E+02
 0.278002E+01 0.242730E+02 -.913370E+01 -.244790E+02
 0.278502E+01 0.109740E+02 -.162830E+02 -.304790E+02
 0.279002E+01 -.476610E+01 -.228830E+02 -.360790E+02
 0.279502E+01 -.202260E+02 -.296830E+02 -.413780E+02
 0.280002E+01 -.330250E+02 -.295830E+02 -.450780E+02
 0.280502E+01 -.477250E+02 -.247820E+02 -.470780E+02
 0.281002E+01 -.598250E+02 -.162820E+02 -.484770E+02
 0.281502E+01 -.669240E+02 -.246880E+01 -.475770E+02
 0.282002E+01 -.723240E+02 0.135190E+02 -.458770E+02
 0.282502E+01 -.765230E+02 0.427190E+02 -.416760E+02
 0.283002E+01 -.762230E+02 0.608190E+02 -.362760E+02
 0.283502E+01 -.743230E+02 0.735190E+02 -.291760E+02
 0.284002E+01 -.700220E+02 0.776200E+02 -.170750E+02
 0.284502E+01 -.657220E+02 0.751200E+02 -.405490E+01
 0.285002E+01 -.588220E+02 0.628200E+02 0.139250E+02
 0.285502E+01 -.512210E+02 0.493210E+02 0.307260E+02
 0.286002E+01 -.446210E+02 0.379210E+02 0.482260E+02
 0.286502E+01 -.388200E+02 0.284220E+02 0.637270E+02
 0.287002E+01 -.345200E+02 0.244220E+02 0.789270E+02
 0.287502E+01 -.307200E+02 0.243220E+02 0.876270E+02
 0.288002E+01 -.280190E+02 0.240230E+02 0.960280E+02
 0.288502E+01 -.264190E+02 0.198230E+02 0.104330E+03
 0.289002E+01 -.257180E+02 0.713340E+01 0.110330E+03
 0.289502E+01 -.243180E+02 -.217950E+01 0.115330E+03
 0.290002E+01 -.241180E+02 -.168760E+02 0.121330E+03
 0.290502E+01 -.228170E+02 -.176750E+02 0.125330E+03
 0.291002E+01 -.219170E+02 -.138290E+01 0.128330E+03
 0.291502E+01 -.206170E+02 0.982550E+01 0.131330E+03
 0.292002E+01 -.196160E+02 0.229260E+02 0.131330E+03
 0.292502E+01 -.196160E+02 0.320260E+02 0.127330E+03
 0.293002E+01 -.194150E+02 0.323270E+02 0.117330E+03
 0.293502E+01 -.181150E+02 0.309270E+02 0.966330E+02
 0.294002E+01 -.168150E+02 0.313280E+02 0.746330E+02
 0.294502E+01 -.139140E+02 0.340280E+02 0.420330E+02
 0.295002E+01 -.992380E+01 0.493290E+02 0.400390E+01
 0.295502E+01 -.595340E+01 0.589290E+02 -.263660E+02
 0.296002E+01 -.351300E+01 0.646300E+02 -.457650E+02
 0.296502E+01 -.262260E+01 0.627300E+02 -.657650E+02
 0.297002E+01 -.261220E+01 0.480310E+02 -.834640E+02
 0.297502E+01 -.602180E+01 0.488130E+01 -.928640E+02
 0.298002E+01 -.134110E+02 -.410680E+02 -.101260E+03
 0.298502E+01 -.190110E+02 -.575680E+02 -.106660E+03
 0.299002E+01 -.264110E+02 -.531670E+02 -.110660E+03
 0.299502E+01 -.379100E+02 -.856560E+00 -.113660E+03
 0.300002E+01 -.503100E+02 0.738340E+02 -.116660E+03
 0.300502E+01 -.571090E+02 0.978350E+02 -.120660E+03
 0.301002E+01 -.647090E+02 0.109840E+03 -.125660E+03
 0.301502E+01 -.716090E+02 0.998360E+02 -.131660E+03
 0.302002E+01 -.783080E+02 0.875360E+02 -.137660E+03
 0.302502E+01 -.810080E+02 0.740370E+02 -.143660E+03
 0.303002E+01 -.832070E+02 0.614370E+02 -.149660E+03
 0.303502E+01 -.859070E+02 0.535380E+02 -.157660E+03
 0.304002E+01 -.873070E+02 0.476390E+02 -.164660E+03
 0.304502E+01 -.886060E+02 0.360390E+02 -.170660E+03
 0.305002E+01 -.888060E+02 0.105400E+02 -.175660E+03
 0.305502E+01 -.875050E+02 -.315590E+02 -.179650E+03
 0.306002E+01 -.852050E+02 -.849590E+02 -.180650E+03
 0.306502E+01 -.825050E+02 -.115160E+03 -.179650E+03
 0.307002E+01 -.758040E+02 -.131160E+03 -.172650E+03
 0.307502E+01 -.670040E+02 -.137160E+03 -.159650E+03
 0.308002E+01 -.543030E+02 -.135160E+03 -.142650E+03
 0.308502E+01 -.423030E+02 -.125160E+03 -.118650E+03
 0.309002E+01 -.303020E+02 -.112150E+03 -.958510E+02
 0.309502E+01 -.197020E+02 -.101050E+03 -.783500E+02
 0.310002E+01 -.110020E+02 -.913530E+02 -.607490E+02
 0.310502E+01 -.481130E+01 -.821530E+02 -.500490E+02
 0.311002E+01 -.166080E+01 -.776520E+02 -.410480E+02
 0.311502E+01 -.125040E+01 -.748510E+02 -.306470E+02
 0.312002E+01 -.237000E+01 -.721510E+02 -.194470E+02
 0.312502E+01 -.432960E+01 -.667500E+02 -.886600E+01
 0.313002E+01 -.922920E+01 -.617490E+02 -.525380E+00
 0.313502E+01 -.131990E+02 -.577480E+02 0.106550E+02
 0.314002E+01 -.163980E+02 -.553480E+02 0.201560E+02
 0.314502E+01 -.210980E+02 -.560470E+02 0.286570E+02
 0.315002E+01 -.225980E+02 -.607460E+02 0.384570E+02
 0.315502E+01 -.228970E+02 -.733450E+02 0.496580E+02
 0.316002E+01 -.236970E+02 -.797450E+02 0.603590E+02
 0.316502E+01 -.229960E+02 -.871440E+02 0.701590E+02
 0.317003E+01 -.215960E+02 -.891430E+02 0.809600E+02
 0.317503E+01 -.202950E+02 -.846420E+02 0.910610E+02
 0.318003E+01 -.177950E+02 -.572410E+02 0.101360E+03
 0.318503E+01 -.160950E+02 -.367060E+01 0.111360E+03
 0.319003E+01 -.139940E+02 0.530600E+02 0.119360E+03
 0.319503E+01 -.125940E+02 0.795610E+02 0.126360E+03
 0.320003E+01 -.102930E+02 0.956620E+02 0.133360E+03
 0.320503E+01 -.872300E+01 0.107860E+03 0.139370E+03
 0.321003E+01 -.574260E+01 0.112860E+03 0.143370E+03
 0.321503E+01 -.172210E+01 0.112860E+03 0.146370E+03
 0.322003E+01 0.299830E+01 0.105870E+03 0.150370E+03
 0.322503E+01 0.650870E+01 0.905660E+02 0.154370E+03
 0.323003E+01 0.125090E+02 0.776670E+02 0.160370E+03
 0.323503E+01 0.177100E+02 0.628680E+02 0.164370E+03
 0.324003E+01 0.213100E+02 0.516690E+02 0.170370E+03
 0.324503E+01 0.234100E+02 0.508700E+02 0.175370E+03
 0.325003E+01 0.263110E+02 0.529710E+02 0.180370E+03
 0.325503E+01 0.314110E+02 0.546710E+02 0.184370E+03
 0.326003E+01 0.345120E+02 0.559720E+02 0.187370E+03
 0.326503E+01 0.404120E+02 0.559730E+02 0.191370E+03
 0.327003E+01 0.474120E+02 0.569740E+02 0.191380E+03
 0.327503E+01 0.541130E+02 0.610750E+02 0.192380E+03
 0.328003E+01 0.631130E+02 0.738760E+02 0.193380E+03
 0.328503E+01 0.724140E+02 0.933770E+02 0.192380E+03
 0.329003E+01 0.840140E+02 0.110880E+03 0.191380E+03
 0.329503E+01 0.941150E+02 0.120880E+03 0.188380E+03
 0.330003E+01 0.105910E+03 0.121880E+03 0.182380E+03
 0.330503E+01 0.118920E+03 0.115880E+03 0.173380E+03
 0.331003E+01 0.129920E+03 0.103880E+03 0.164380E+03
 0.331503E+01 0.146920E+03 0.936830E+02 0.153380E+03
 0.332003E+01 0.161920E+03 0.748840E+02 0.136380E+03
 0.332503E+01 0.176920E+03 0.609850E+02 0.120380E+03
 0.333003E+01 0.192920E+03 0.489860E+02 0.103390E+03
 0.333503E+01 0.205920E+03 0.349870E+02 0.813860E+02
 0.334003E+01 0.216920E+03 0.188880E+02 0.518870E+02
 0.334503E+01 0.224920E+03 0.160890E+01 0.276880E+02
 0.335003E+01 0.229920E+03 -.261100E+02 0.488940E+00
 0.335503E+01 0.226920E+03 -.708090E+02 -.274100E+02
 0.336003E+01 0.219920E+03 -.112110E+03 -.490090E+02
 0.336503E+01 0.204920E+03 -.139110E+03 -.658080E+02
 0.337003E+01 0.183920E+03 -.152110E+03 -.784070E+02
 0.337503E+01 0.160920E+03 -.155100E+03 -.845070E+02
 0.338003E+01 0.132920E+03 -.145100E+03 -.868060E+02
 0.338503E+01 0.999220E+02 -.116100E+03 -.882050E+02
 0.339003E+01 0.755230E+02 -.908010E+02 -.905040E+02
 0.339503E+01 0.629230E+02 -.775000E+02 -.910030E+02
 0.340003E+01 0.479230E+02 -.723990E+02 -.925020E+02
 0.340503E+01 0.386240E+02 -.721980E+02 -.957010E+02
 0.341003E+01 0.322240E+02 -.736970E+02 -.993000E+02
 0.341503E+01 0.288250E+02 -.728960E+02 -.101600E+03
 0.342003E+01 0.267250E+02 -.684950E+02 -.103600E+03
 0.342503E+01 0.279250E+02 -.478940E+02 -.104600E+03
 0.343003E+01 0.313260E+02 -.270930E+02 -.103600E+03
 0.343503E+01 0.394260E+02 0.140090E+02 -.990950E+02
 0.344003E+01 0.501270E+02 0.423100E+02 -.912940E+02
 0.344503E+01 0.617270E+02 0.585110E+02 -.828930E+02
 0.345003E+01 0.780280E+02 0.654120E+02 -.744920E+02
 0.345503E+01 0.896280E+02 0.645130E+02 -.619910E+02
 0.346003E+01 0.104930E+03 0.509140E+02 -.504900E+02
 0.346503E+01 0.114930E+03 0.399160E+02 -.426890E+02
 0.347003E+01 0.121930E+03 0.305170E+02 -.348880E+02
 0.347503E+01 0.126930E+03 0.241180E+02 -.263870E+02
 0.348003E+01 0.127930E+03 0.270190E+02 -.167860E+02
 0.348503E+01 0.129930E+03 0.306200E+02 -.758530E+01
 0.349003E+01 0.129930E+03 0.319220E+02 0.600570E+01
 0.349503E+01 0.128930E+03 0.299230E+02 0.207170E+02
 0.350003E+01 0.125930E+03 0.254240E+02 0.358180E+02
 0.350503E+01 0.118930E+03 -.472460E+01 0.488190E+02
 0.351003E+01 0.110930E+03 -.369730E+02 0.626200E+02
 0.351503E+01 0.102930E+03 -.888720E+02 0.745210E+02
 0.352003E+01 0.957330E+02 -.133070E+03 0.838220E+02
 0.352503E+01 0.885340E+02 -.153070E+03 0.930230E+02
 0.353003E+01 0.828340E+02 -.160070E+03 0.100420E+03
 0.353503E+01 0.787350E+02 -.156070E+03 0.106430E+03
 0.354003E+01 0.754350E+02 -.152070E+03 0.112430E+03
 0.354503E+01 0.750360E+02 -.145060E+03 0.119430E+03
 0.355003E+01 0.743360E+02 -.141060E+03 0.124430E+03
 0.355503E+01 0.744360E+02 -.142060E+03 0.129430E+03
 0.356003E+01 0.744370E+02 -.145060E+03 0.133430E+03
 0.356503E+01 0.768370E+02 -.148060E+03 0.137430E+03
 0.357003E+01 0.788380E+02 -.147060E+03 0.140430E+03
 0.357503E+01 0.817380E+02 -.138060E+03 0.140430E+03
 0.358003E+01 0.853380E+02 -.116060E+03 0.141430E+03
 0.358503E+01 0.888390E+02 -.691540E+02 0.139440E+03
 0.359003E+01 0.937390E+02 -.291530E+02 0.136440E+03
 0.359503E+01 0.969400E+02 -.570120E+01 0.130440E+03
 0.360003E+01 0.102940E+03 0.644020E+01 0.124440E+03
 0.360504E+01 0.108940E+03 0.152520E+02 0.116440E+03
 0.361004E+01 0.111940E+03 0.216530E+02 0.104440E+03
 0.361504E+01 0.116940E+03 0.248540E+02 0.907430E+02
 0.362004E+01 0.120940E+03 0.274560E+02 0.743440E+02
 0.362504E+01 0.124940E+03 0.291570E+02 0.480450E+02
 0.363004E+01 0.123940E+03 0.324580E+02 0.245460E+02
 0.363504E+01 0.117940E+03 0.364600E+02 0.277720E+01
 0.364004E+01 0.107940E+03 0.431610E+02 -.186520E+02
 0.364504E+01 0.923440E+02 0.802630E+02 -.383500E+02
 0.365004E+01 0.718440E+02 0.100960E+03 -.535490E+02
 0.365504E+01 0.442450E+02 0.115970E+03 -.675480E+02
 0.366004E+01 0.196450E+02 0.123970E+03 -.828470E+02
 0.366504E+01 0.276550E+01 0.123970E+03 -.952460E+02
 0.367004E+01 -.165540E+02 0.121970E+03 -.103540E+03
 0.367504E+01 -.303540E+02 0.122970E+03 -.114540E+03
 0.368004E+01 -.420530E+02 0.125970E+03 -.124540E+03
 0.368504E+01 -.497530E+02 0.129970E+03 -.133540E+03
 0.369004E+01 -.575520E+02 0.130980E+03 -.140540E+03
 0.369504E+01 -.632520E+02 0.128980E+03 -.149540E+03
 0.370004E+01 -.697520E+02 0.110980E+03 -.155540E+03
 0.370504E+01 -.793510E+02 0.835800E+02 -.162540E+03
 0.371004E+01 -.895510E+02 0.207820E+02 -.171530E+03
 0.371504E+01 -.969500E+02 -.428170E+02 -.178530E+03
 0.372004E+01 -.109050E+03 -.987150E+02 -.182530E+03
 0.372504E+01 -.119050E+03 -.134010E+03 -.188530E+03
 0.373004E+01 -.125050E+03 -.152010E+03 -.193530E+03
 0.373504E+01 -.132050E+03 -.158010E+03 -.197530E+03
 0.374004E+01 -.143050E+03 -.157010E+03 -.201530E+03
 0.374504E+01 -.166050E+03 -.145010E+03 -.206530E+03
 0.375004E+01 -.176050E+03 -.133010E+03 -.213530E+03
 0.375504E+01 -.181050E+03 -.122000E+03 -.216520E+03
 0.376004E+01 -.185050E+03 -.113000E+03 -.225520E+03
 0.376504E+01 -.188050E+03 -.109000E+03 -.232520E+03
 0.377004E+01 -.190050E+03 -.110000E+03 -.237520E+03
 0.377504E+01 -.192050E+03 -.112000E+03 -.243520E+03
 0.378004E+01 -.195050E+03 -.111000E+03 -.249520E+03
 0.378504E+01 -.197040E+03 -.104000E+03 -.252520E+03
 0.379004E+01 -.208040E+03 -.744930E+02 -.252510E+03
 0.379504E+01 -.214040E+03 -.259920E+02 -.251510E+03
 0.380004E+01 -.218040E+03 0.692980E+01 -.247510E+03
 0.380504E+01 -.220040E+03 0.255110E+02 -.241510E+03
 0.381004E+01 -.221040E+03 0.323130E+02 -.233510E+03
 0.381504E+01 -.220040E+03 0.310150E+02 -.216510E+03
 0.382004E+01 -.218040E+03 0.313160E+02 -.200510E+03
 0.382504E+01 -.210040E+03 0.391180E+02 -.180510E+03
 0.383004E+01 -.200040E+03 0.471200E+02 -.156500E+03
 0.383504E+01 -.190040E+03 0.566210E+02 -.137500E+03
 0.384004E+01 -.173040E+03 0.672230E+02 -.121500E+03
 0.384504E+01 -.149040E+03 0.747250E+02 -.108500E+03
 0.385004E+01 -.127040E+03 0.790260E+02 -.995990E+02
 0.385504E+01 -.110040E+03 0.810280E+02 -.934980E+02
 0.386004E+01 -.908390E+02 0.824300E+02 -.891970E+02
 0.386504E+01 -.762390E+02 0.837310E+02 -.873950E+02
 0.387004E+01 -.659380E+02 0.838330E+02 -.873940E+02
 0.387504E+01 -.587380E+02 0.850350E+02 -.873930E+02
 0.388004E+01 -.534370E+02 0.915360E+02 -.872910E+02
 0.388504E+01 -.480370E+02 0.990380E+02 -.872900E+02
 0.389004E+01 -.447370E+02 0.104040E+03 -.872880E+02
 0.389504E+01 -.420360E+02 0.109040E+03 -.871870E+02
 0.390004E+01 -.394360E+02 0.111040E+03 -.857860E+02
 0.390504E+01 -.362350E+02 0.102040E+03 -.833840E+02
 0.391004E+01 -.322350E+02 0.869470E+02 -.776830E+02
 0.391504E+01 -.264350E+02 0.630480E+02 -.696820E+02
 0.392004E+01 -.197340E+02 0.396500E+02 -.612800E+02
 0.392504E+01 -.102340E+02 0.236520E+02 -.516790E+02
 0.393004E+01 0.436450E+00 0.925370E+01 -.427770E+02
 0.393504E+01 0.110670E+02 -.304450E+01 -.329760E+02
 0.394004E+01 0.217670E+02 -.146430E+02 -.239750E+02
 0.394504E+01 0.324680E+02 -.287410E+02 -.145730E+02
 0.395004E+01 0.418680E+02 -.454390E+02 -.600180E+01
 0.395504E+01 0.512680E+02 -.538370E+02 0.241960E+01
 0.396004E+01 0.610690E+02 -.622360E+02 0.108310E+02
 0.396504E+01 0.724690E+02 -.662340E+02 0.200320E+02
 0.397004E+01 0.817690E+02 -.602320E+02 0.279340E+02
 0.397504E+01 0.919700E+02 -.486300E+02 0.337350E+02
 0.398004E+01 0.998700E+02 -.311280E+02 0.407370E+02
 0.398504E+01 0.105970E+03 -.163270E+02 0.473380E+02
 0.399004E+01 0.109970E+03 -.884470E+01 0.523400E+02
 0.399504E+01 0.110970E+03 -.530290E+01 0.582410E+02
 0.400004E+01 0.110970E+03 -.897100E+01 0.652430E+02
 0.400504E+01 0.110970E+03 -.131190E+02 0.734440E+02
 0.401004E+01 0.108970E+03 -.163170E+02 0.787450E+02
 0.401504E+01 0.104970E+03 -.198150E+02 0.834470E+02
 0.402004E+01 0.100970E+03 -.191140E+02 0.876480E+02
 0.402504E+01 0.947740E+02 -.168120E+02 0.894500E+02
 0.403004E+01 0.856740E+02 -.119100E+02 0.909510E+02
 0.403504E+01 0.729740E+02 -.668800E+01 0.907530E+02
 0.404004E+01 0.629750E+02 -.301610E+01 0.885540E+02
 0.404504E+01 0.491750E+02 -.148720E+01 0.837560E+02
 0.405005E+01 0.370750E+02 -.148330E+01 0.773570E+02
 0.405505E+01 0.277760E+02 -.247540E+01 0.703590E+02
 0.406005E+01 0.196760E+02 -.628850E+01 0.631600E+02
 0.406505E+01 0.124760E+02 -.118970E+02 0.525620E+02
 0.407005E+01 0.893680E+01 -.181950E+02 0.431630E+02
 0.407505E+01 0.491710E+01 -.221930E+02 0.340650E+02
 0.408005E+01 0.134750E+01 -.239910E+02 0.270660E+02
 0.408505E+01 -.131220E+01 -.198890E+02 0.200680E+02
 0.409005E+01 -.300180E+01 -.134870E+02 0.149690E+02
 0.409505E+01 -.737150E+01 -.114800E+01 0.131710E+02
 0.410005E+01 -.115210E+02 0.106170E+02 0.103720E+02
 0.410505E+01 -.157210E+02 0.215190E+02 0.756380E+01
 0.411005E+01 -.230200E+02 0.286210E+02 0.579530E+01
 0.411505E+01 -.299200E+02 0.341230E+02 0.321680E+01
 0.412005E+01 -.393200E+02 0.384250E+02 0.155840E+01
 0.412505E+01 -.486190E+02 0.442270E+02 -.270100E+00
 0.413005E+01 -.599190E+02 0.503290E+02 -.959560E+00
 0.413505E+01 -.715190E+02 0.557310E+02 -.143740E+01
 0.414005E+01 -.833180E+02 0.600330E+02 -.142940E+01
 0.414505E+01 -.979180E+02 0.596350E+02 -.739120E-01
 0.415005E+01 -.103020E+03 0.535370E+02 0.133760E+01
 0.415505E+01 -.109020E+03 0.425390E+02 0.332920E+01
 0.416005E+01 -.115020E+03 0.277410E+02 0.614080E+01
 0.416505E+01 -.122020E+03 0.511280E+01 0.999230E+01
 0.417005E+01 -.126020E+03 -.972510E+01 0.141940E+02
 0.417505E+01 -.127020E+03 -.194530E+02 0.195950E+02
 0.418005E+01 -.129020E+03 -.225510E+02 0.251970E+02
 0.418505E+01 -.130020E+03 -.199490E+02 0.335990E+02
 0.419005E+01 -.129010E+03 -.141470E+02 0.402000E+02
 0.419505E+01 -.126010E+03 -.737490E+01 0.470020E+02
 0.420005E+01 -.122010E+03 0.135710E+01 0.540030E+02
 0.420505E+01 -.121010E+03 0.540920E+01 0.610050E+02
 0.421005E+01 -.120010E+03 0.778130E+01 0.663070E+02
 0.421505E+01 -.120010E+03 0.702330E+01 0.723080E+02
 0.422005E+01 -.120010E+03 0.665540E+01 0.787100E+02
 0.422505E+01 -.120010E+03 0.551750E+01 0.842110E+02
